Timestamp; Table Name; Topic Name; Value
1678668508432; limelight; botpose; [5.336508922648874, -0.6477898482350409, 0.3662552901067731, 1.8783911447114896, 0.048379335379968996, 7.108423028754073]
1678668508432; SmartDashboard; Pose (LimeLight); (5.337, -0.648, 7.1 degrees)
1678668508543; SmartDashboard; Pose (Estimated); null
1678668508543; SmartDashboard; Wheel Encoder Positions; (0.000, -0.400)
1678668508543; limelight; botpose; [5.299895951290669, -0.6713281101716357, 0.4071406601043605, 2.1290988166066134, 1.275462123800647, 6.498775659919205]
1678668508543; SmartDashboard; Pose (LimeLight); (5.300, -0.671, 6.5 degrees)
1678668508672; SmartDashboard; Wheel Encoder Positions; (0.000, -0.440)
1678668508672; limelight; botpose; [5.275509608943137, -0.6591059707141877, 0.4211268919757111, 2.3612561967014063, 1.5892953550933586, 4.791166602143088]
1678668508672; SmartDashboard; Pose (LimeLight); (5.276, -0.659, 4.8 degrees)
1678668508672; SmartDashboard; Pose (Estimated); (5.260, -0.660, 2.0 degrees)
1678668508733; limelight; botpose; [5.235589655908786, -0.6790308707118805, 0.3911982954629316, 2.321302585378328, 0.7245562387091264, 4.118035097123897]
1678668508733; SmartDashboard; Pose (Estimated); (5.238, -0.662, -1.2 degrees)
1678668508734; SmartDashboard; Wheel Encoder Positions; (0.000, -0.479)
1678668508734; SmartDashboard; Pose (LimeLight); (5.236, -0.679, 4.1 degrees)
1678668508893; limelight; botpose; [5.186596638475186, -0.6334465609376321, 0.3992298404167168, 2.192025238825667, 1.011110470343256, 0.8215693982273049]
1678668508893; SmartDashboard; Pose (LimeLight); (5.209, -0.668, 2.6 degrees)
1678668508894; SmartDashboard; Pose (Estimated); (5.212, -0.663, -4.1 degrees)
1678668508894; SmartDashboard; Wheel Encoder Positions; (0.000, -0.517)
1678668508934; SmartDashboard; Wheel Encoder Positions; (0.000, -0.552)
1678668508934; SmartDashboard; Pose (Estimated); (5.198, -0.661, -6.6 degrees)
1678668508934; limelight; botpose; [5.163174883397708, -0.6453971409488362, 0.3184605299345423, 1.8873557191613617, -1.1249521014017236, 0.4122603239885131]
1678668508935; SmartDashboard; Pose (LimeLight); (5.163, -0.645, 0.4 degrees)
1678668509035; SmartDashboard; Pose (Estimated); (5.173, -0.652, -8.3 degrees)
1678668509035; SmartDashboard; Wheel Encoder Positions; (0.000, -0.587)
1678668509035; limelight; botpose; [5.1440383812934956, -0.6046998397232101, 0.39116837360853746, 2.322606508458173, 0.7065847326494522, -1.243657943752787]
1678668509035; SmartDashboard; Pose (LimeLight); (5.144, -0.605, -1.2 degrees)
1678668509135; SmartDashboard; Pose (Estimated); (5.163, -0.651, -10.1 degrees)
1678668509136; SmartDashboard; Wheel Encoder Positions; (0.000, -0.608)
1678668509136; limelight; botpose; [5.103765795546642, -0.6368226316299969, 0.3942836689779628, 2.4004700541205244, 0.8593763234748383, -0.8278825051677727]
1678668509236; limelight; botpose; [5.086648625929413, -0.6127335914059499, 0.38434192644717124, 2.3757984818137006, 0.5331472789447121, -1.8961056980679185]
1678668509343; limelight; botpose; [5.055996674138273, -0.6114414148919679, 0.44756241284441245, 2.3628422666214632, 2.2886874016472, -2.2684627571786513]
